"wage","education","experience","ethnicity","smsa","region","parttime"
712.25,15,16,"cauc","yes","west","no"
1234.57,18,17,"cauc","yes","west","no"
1334.67,18,29,"cauc","yes","west","no"
194.68,12,3,"cauc","yes","west","yes"
356.13,10,43,"cauc","yes","west","no"
230.29,6,22,"cauc","yes","west","no"
284.9,12,9,"afam","yes","west","no"
321.94,15,10,"cauc","yes","west","no"
712.25,18,15,"cauc","yes","west","no"
569.8,14,8,"cauc","yes","west","no"
1661.92,12,27,"cauc","yes","west","no"
277.78,14,0,"cauc","yes","west","no"
593.54,16,18,"cauc","yes","west","no"
740.74,18,37,"cauc","yes","west","no"
193.53,16,22,"cauc","yes","west","no"
830.96,14,20,"cauc","yes","west","no"
327.64,14,18,"cauc","yes","west","no"
451.09,14,9,"cauc","yes","west","no"
807.22,13,10,"cauc","yes","west","no"
569.8,12,14,"cauc","yes","west","no"
474.83,13,11,"cauc","yes","west","no"
261.16,14,8,"cauc","yes","west","no"
158.73,14,8,"cauc","yes","west","yes"
356.13,13,6,"cauc","yes","west","no"
185.19,15,3,"cauc","yes","west","no"
725.31,17,13,"cauc","yes","west","no"
229.06,14,1,"cauc","yes","west","no"
949.67,14,18,"cauc","yes","west","no"
225.68,14,5,"cauc","yes","west","no"
522.32,6,26,"cauc","yes","west","no"
444.44,14,2,"cauc","yes","west","no"
712.25,14,40,"cauc","yes","west","no"
277.78,14,6,"cauc","yes","west","yes"
84.18,0,46,"cauc","yes","west","yes"
237.42,9,18,"cauc","yes","west","no"
997.15,12,7,"cauc","yes","west","no"
284.9,12,39,"cauc","yes","west","no"
206.17,12,2,"cauc","yes","west","yes"
108.02,12,16,"cauc","yes","west","no"
759.73,14,22,"afam","yes","west","no"
641.03,13,12,"cauc","yes","west","no"
688.51,10,18,"cauc","yes","west","no"
284.9,12,11,"cauc","yes","west","no"
1187.08,18,34,"cauc","yes","west","no"
902.18,14,28,"cauc","yes","west","no"
439.22,14,9,"cauc","yes","west","no"
356.13,12,13,"cauc","yes","west","no"
356.13,12,17,"cauc","yes","west","no"
439.22,14,33,"cauc","yes","west","no"
617.28,12,21,"cauc","yes","west","no"
1329.53,17,9,"cauc","yes","west","no"
308.64,15,7,"cauc","yes","west","yes"
109.21,15,6,"cauc","yes","west","yes"
2374.15,16,19,"cauc","yes","west","no"
964.51,12,17,"cauc","yes","west","no"
1035.14,12,8,"cauc","yes","west","no"
1780.63,18,4,"cauc","yes","west","no"
106.84,13,43,"cauc","yes","west","no"
455.84,14,5,"cauc","yes","west","no"
83.1,15,1,"cauc","yes","west","yes"
783.48,12,9,"cauc","yes","west","no"
180.44,16,3,"cauc","yes","west","no"
783.48,14,11,"cauc","yes","west","no"
1365.15,18,29,"cauc","yes","west","no"
1258.31,18,20,"cauc","yes","west","no"
540.12,14,26,"cauc","yes","west","no"
747.86,14,12,"cauc","yes","west","no"
493.83,12,7,"cauc","yes","west","yes"
344.25,5,56,"cauc","yes","west","no"
439.22,12,5,"cauc","yes","west","no"
541.31,12,4,"cauc","yes","west","no"
284.9,12,2,"cauc","yes","west","no"
92.59,12,0,"cauc","yes","west","yes"
569.8,12,31,"cauc","yes","west","no"
641.03,13,15,"cauc","yes","west","no"
185.19,12,6,"cauc","yes","west","no"
185.19,12,9,"cauc","yes","west","no"
185.19,6,38,"cauc","yes","west","no"
332.38,6,15,"cauc","yes","west","no"
166.19,14,6,"afam","yes","west","no"
652.9,16,8,"cauc","yes","west","no"
902.18,16,8,"cauc","yes","west","no"
790.31,13,12,"cauc","yes","west","no"
1019.54,15,16,"cauc","yes","west","no"
302.47,16,2,"cauc","yes","west","no"
949.67,17,19,"cauc","yes","west","no"
357.35,16,2,"cauc","yes","west","yes"
807.22,12,20,"cauc","yes","west","no"
1210.83,12,15,"cauc","yes","west","no"
733.02,15,25,"afam","yes","west","no"
759.73,14,27,"cauc","yes","west","no"
1115.86,12,18,"cauc","yes","west","no"
514.08,12,11,"cauc","yes","west","no"
807.22,12,29,"cauc","yes","west","no"
1134.85,16,7,"cauc","yes","west","no"
1362.68,17,37,"cauc","yes","west","no"
518.74,12,40,"cauc","yes","west","no"
949.67,16,4,"cauc","yes","west","no"
949.67,18,23,"cauc","yes","west","no"
712.25,12,9,"cauc","yes","west","no"
854.7,12,26,"afam","yes","west","no"
1039.89,12,13,"cauc","yes","west","no"
1590.69,18,9,"cauc","yes","west","no"
67.57,18,30,"cauc","yes","west","yes"
2374.15,18,11,"cauc","yes","west","no"
759.73,12,16,"cauc","yes","west","no"
150.93,13,2,"cauc","yes","west","no"
814.81,14,16,"cauc","yes","west","no"
1733.14,18,16,"cauc","yes","west","no"
631.64,12,18,"cauc","yes","west","no"
593.54,12,37,"cauc","yes","west","no"
688.51,12,33,"cauc","yes","west","no"
320.51,13,3,"cauc","yes","west","no"
664.77,14,-1,"cauc","yes","west","no"
474.83,16,27,"cauc","yes","west","no"
1424.5,18,16,"afam","yes","west","no"
646.68,16,-1,"cauc","yes","west","yes"
336.16,13,4,"cauc","yes","west","no"
514.4,12,7,"cauc","yes","west","no"
294.92,12,5,"cauc","yes","west","no"
110.79,10,2,"cauc","yes","west","no"
688.51,14,29,"cauc","yes","west","no"
1604.94,16,17,"cauc","yes","west","no"
385.8,11,9,"cauc","yes","west","no"
902.18,18,23,"cauc","yes","west","no"
284.9,8,13,"cauc","yes","west","no"
396.49,18,7,"cauc","yes","west","no"
641.03,18,3,"cauc","yes","west","no"
679.01,14,29,"cauc","yes","west","yes"
446.34,14,5,"cauc","yes","west","no"
213.68,13,3,"cauc","yes","west","yes"
1187.08,14,25,"afam","yes","west","no"
148.88,13,0,"afam","yes","west","no"
339.36,9,27,"cauc","yes","west","no"
617.28,12,22,"cauc","yes","west","no"
227.16,12,2,"cauc","yes","west","no"
532.76,11,7,"cauc","yes","west","no"
1187.08,14,23,"cauc","yes","west","no"
830.96,14,10,"cauc","yes","west","no"
404.94,16,9,"cauc","yes","west","no"
358.5,16,7,"cauc","yes","west","yes"
569.8,15,9,"cauc","yes","west","no"
232.67,12,3,"cauc","yes","west","yes"
499.76,16,9,"cauc","yes","west","no"
688.51,12,11,"cauc","yes","west","no"
716.05,13,-1,"cauc","yes","west","no"
379.87,16,19,"cauc","yes","west","no"
712.25,12,38,"cauc","yes","west","no"
735.99,12,43,"afam","yes","west","no"
949.67,14,39,"cauc","yes","west","no"
263.27,12,4,"cauc","yes","west","no"
474.83,12,17,"afam","yes","west","no"
1163.34,14,30,"cauc","yes","west","no"
1543.21,17,14,"cauc","yes","west","no"
614.91,16,6,"cauc","yes","west","no"
1234.57,14,28,"cauc","yes","west","no"
902.18,16,13,"cauc","yes","west","no"
342.94,12,40,"cauc","yes","west","no"
237.42,13,2,"cauc","yes","west","no"
484.14,17,18,"cauc","yes","west","no"
1371.74,16,37,"cauc","yes","west","no"
1178.45,12,24,"cauc","yes","west","yes"
1469.72,16,16,"cauc","yes","west","no"
1068.38,16,41,"cauc","yes","west","no"
1305.79,16,12,"cauc","yes","west","no"
370.37,13,11,"cauc","yes","west","no"
478.32,10,25,"cauc","yes","west","no"
1046.18,17,12,"cauc","yes","west","no"
830.96,13,19,"cauc","yes","west","no"
440.01,12,12,"cauc","yes","west","no"
490.39,13,14,"cauc","yes","west","no"
313.37,15,20,"afam","yes","west","no"
593.54,16,10,"cauc","yes","west","no"
973.41,18,18,"cauc","yes","west","no"
691.36,15,4,"cauc","yes","west","no"
493.83,12,5,"afam","yes","west","no"
441.64,16,15,"cauc","yes","west","no"
925.93,18,8,"cauc","yes","west","no"
666.97,18,11,"cauc","yes","west","yes"
902.18,16,36,"cauc","yes","west","no"
641.03,16,2,"afam","yes","west","no"
1709.4,16,5,"cauc","yes","west","no"
128.21,12,45,"cauc","yes","west","yes"
522.32,11,17,"cauc","yes","west","no"
688.51,14,16,"afam","yes","west","no"
1163.34,18,12,"cauc","yes","west","no"
949.67,16,30,"cauc","yes","west","no"
1092.12,18,19,"cauc","yes","west","no"
493.83,18,11,"cauc","yes","west","no"
1234.57,16,27,"cauc","yes","west","no"
435.42,12,2,"cauc","yes","west","no"
177.73,12,8,"cauc","yes","west","no"
1037.51,18,34,"cauc","yes","west","no"
1780.63,18,18,"cauc","yes","west","no"
1458.71,12,22,"cauc","yes","west","no"
982.51,11,11,"cauc","yes","west","no"
441.6,17,18,"cauc","yes","west","yes"
932.22,14,15,"cauc","yes","west","no"
273.03,12,44,"cauc","yes","west","yes"
925.93,12,18,"cauc","yes","west","no"
688.51,12,17,"afam","yes","west","no"
75,13,-1,"afam","yes","west","yes"
403.61,15,5,"afam","yes","west","no"
189.93,13,6,"cauc","yes","west","yes"
75.97,14,1,"cauc","yes","west","yes"
379.87,14,8,"cauc","yes","west","no"
899.02,12,10,"cauc","yes","west","no"
4115.23,18,31,"cauc","yes","west","yes"
688.51,18,19,"cauc","yes","west","no"
949.67,14,22,"cauc","yes","west","no"
1324.61,18,18,"cauc","yes","west","no"
285.96,0,26,"cauc","yes","west","no"
142.45,11,3,"cauc","yes","west","no"
2374.15,18,43,"cauc","yes","west","no"
759.73,13,14,"cauc","yes","west","no"
514.4,13,22,"cauc","yes","west","no"
271.6,2,18,"cauc","yes","west","no"
493.83,14,46,"cauc","yes","west","yes"
1059.35,12,13,"cauc","yes","west","no"
759.73,13,16,"cauc","yes","west","no"
256.41,10,22,"cauc","yes","west","no"
830.96,15,26,"cauc","yes","west","no"
546.06,18,16,"cauc","yes","west","no"
332.38,3,38,"cauc","yes","west","no"
864.2,13,16,"cauc","yes","west","no"
213.68,12,15,"cauc","yes","west","no"
356.13,12,3,"cauc","yes","west","no"
925.93,12,19,"cauc","yes","west","no"
546.06,12,25,"cauc","yes","west","no"
555.56,10,37,"cauc","yes","west","no"
385.8,12,14,"cauc","yes","west","no"
493.83,10,30,"cauc","yes","west","no"
641.03,16,21,"cauc","yes","west","no"
128.6,12,42,"afam","yes","west","yes"
593.54,13,16,"cauc","yes","west","no"
1028.21,14,12,"cauc","yes","west","no"
555.56,16,26,"cauc","yes","west","no"
2374.15,18,31,"cauc","yes","west","no"
664.77,12,14,"cauc","yes","west","no"
1080.25,13,24,"cauc","yes","west","yes"
516.05,12,21,"cauc","yes","west","no"
462.01,12,10,"cauc","yes","west","no"
178.06,12,48,"cauc","yes","west","yes"
299.15,10,32,"cauc","yes","west","no"
142.45,12,18,"cauc","yes","west","no"
959.16,16,17,"cauc","yes","west","no"
1316.87,12,9,"cauc","yes","west","no"
773.98,14,39,"cauc","yes","west","no"
830.96,11,22,"cauc","yes","west","no"
329.22,14,23,"cauc","yes","west","no"
759.73,14,20,"cauc","yes","west","no"
308.64,13,0,"cauc","yes","west","yes"
783.48,16,22,"cauc","yes","west","no"
593.54,16,16,"afam","yes","west","no"
933.46,12,27,"cauc","yes","west","no"
227.92,12,13,"cauc","yes","west","no"
997.15,16,9,"cauc","yes","west","no"
902.18,18,20,"cauc","yes","west","no"
308.64,18,3,"cauc","yes","west","no"
427.35,12,8,"afam","yes","west","no"
641.03,12,8,"cauc","yes","west","no"
700.38,18,13,"cauc","yes","west","no"
493.83,13,4,"cauc","yes","west","no"
569.8,13,6,"cauc","yes","west","no"
759.73,12,16,"cauc","yes","west","no"
1282.05,16,18,"cauc","yes","west","no"
474.83,12,7,"cauc","yes","west","no"
555.56,12,19,"cauc","yes","west","no"
546.06,15,39,"cauc","yes","west","no"
679.01,12,18,"cauc","yes","west","no"
1044.63,15,13,"cauc","yes","west","no"
341.88,14,10,"cauc","yes","west","no"
712.25,12,12,"cauc","yes","west","no"
518.26,16,5,"cauc","yes","west","no"
848.24,13,9,"cauc","yes","west","no"
712.25,9,24,"cauc","yes","west","no"
166.19,17,2,"cauc","yes","west","no"
1068.38,12,30,"cauc","yes","west","no"
246.91,12,7,"afam","yes","west","no"
1103.99,13,13,"cauc","yes","west","no"
697.17,12,19,"cauc","yes","west","no"
1543.21,11,26,"cauc","yes","west","no"
538.14,11,27,"cauc","yes","west","no"
830.96,12,29,"cauc","yes","west","no"
221.59,12,6,"cauc","yes","west","yes"
106.84,10,5,"cauc","yes","west","yes"
664.77,14,29,"cauc","yes","west","no"
593.54,12,17,"cauc","yes","west","no"
237.42,12,2,"cauc","yes","west","no"
529.1,12,12,"cauc","yes","west","no"
1068.38,16,7,"cauc","yes","west","no"
543.21,15,12,"cauc","yes","west","no"
427.35,17,8,"cauc","yes","west","no"
949.67,12,18,"cauc","yes","west","no"
902.18,18,7,"cauc","yes","west","no"
1203.7,12,7,"cauc","yes","west","no"
688.03,12,7,"cauc","yes","west","no"
759.73,18,33,"cauc","yes","west","no"
712.25,14,6,"cauc","yes","west","no"
400.95,12,39,"cauc","yes","west","no"
284.9,12,8,"cauc","yes","west","no"
569.8,13,19,"cauc","yes","west","no"
830.96,16,17,"cauc","yes","west","no"
1075.5,12,20,"cauc","yes","west","no"
282.19,18,43,"cauc","yes","west","yes"
236.63,11,11,"cauc","yes","west","no"
897.87,18,20,"cauc","yes","west","no"
270.66,7,34,"cauc","yes","west","no"
356.13,13,22,"cauc","yes","west","no"
569.8,15,9,"cauc","yes","west","no"
469.14,18,6,"cauc","yes","west","no"
617.28,18,22,"cauc","yes","west","yes"
1353.28,18,25,"cauc","yes","west","no"
1353.28,18,36,"cauc","yes","west","no"
586.42,18,9,"cauc","yes","west","yes"
783.48,16,7,"cauc","yes","west","no"
997.15,16,19,"cauc","yes","west","no"
854.7,18,13,"cauc","yes","west","no"
493.83,12,2,"cauc","yes","west","no"
448.93,14,6,"cauc","yes","west","no"
344.25,15,3,"cauc","yes","west","no"
1763.67,17,7,"cauc","yes","west","no"
830.96,14,23,"cauc","yes","west","no"
80.72,12,0,"cauc","yes","west","yes"
1068.38,12,10,"cauc","yes","west","no"
949.67,14,13,"cauc","yes","west","no"
1234.57,12,19,"cauc","yes","west","no"
216.05,12,13,"cauc","yes","west","no"
571.8,12,12,"cauc","yes","west","no"
759.73,16,19,"cauc","yes","west","no"
1115.86,12,22,"cauc","yes","west","no"
712.25,12,17,"afam","yes","west","no"
874.79,16,19,"cauc","yes","west","no"
555.56,13,12,"cauc","yes","west","no"
557.93,13,16,"afam","yes","west","no"
303.89,12,6,"cauc","yes","west","no"
474.83,15,7,"cauc","yes","west","no"
1875.59,16,19,"cauc","yes","west","no"
902.18,18,14,"cauc","yes","west","no"
569.8,13,16,"cauc","yes","west","no"
949.67,10,29,"cauc","yes","west","no"
716.05,12,17,"cauc","yes","west","no"
546.06,8,38,"cauc","yes","west","no"
123.46,13,1,"cauc","yes","west","yes"
310.39,14,21,"cauc","yes","west","no"
712.25,14,17,"cauc","yes","west","no"
902.18,14,12,"cauc","yes","west","no"
902.18,13,20,"cauc","yes","west","no"
498.58,15,16,"cauc","yes","west","no"
759.73,14,11,"cauc","yes","west","no"
569.8,6,19,"cauc","yes","west","no"
688.51,18,26,"afam","yes","west","no"
795.35,16,10,"cauc","yes","west","no"
564.37,16,12,"cauc","yes","west","no"
192.55,14,9,"cauc","yes","west","no"
604.94,12,13,"cauc","yes","west","no"
345.68,16,8,"cauc","yes","west","no"
881.27,12,35,"cauc","yes","west","no"
493.83,5,40,"cauc","yes","west","no"
154.32,13,0,"cauc","yes","west","yes"
2160.49,14,27,"cauc","yes","west","no"
1638.18,13,27,"cauc","yes","west","no"
420.88,12,14,"cauc","yes","west","no"
427.59,12,18,"cauc","yes","west","no"
883.19,16,39,"cauc","yes","west","no"
474.83,12,12,"afam","yes","west","no"
887.94,14,11,"afam","yes","west","no"
140.55,13,-1,"cauc","yes","west","yes"
293.94,11,28,"cauc","yes","west","no"
391.74,16,27,"cauc","yes","west","no"
830.96,12,7,"cauc","yes","west","no"
332.38,12,30,"cauc","yes","west","no"
427.35,13,0,"cauc","yes","west","no"
807.22,16,14,"cauc","yes","west","no"
1187.08,18,6,"cauc","yes","west","no"
830.96,18,22,"cauc","yes","west","no"
664.77,12,15,"cauc","yes","west","no"
890.31,16,7,"cauc","yes","west","no"
224.47,12,2,"cauc","yes","west","no"
237.42,14,37,"afam","yes","west","no"
233.16,15,0,"afam","yes","west","yes"
522.32,16,18,"afam","yes","west","no"
997.15,17,7,"cauc","yes","west","no"
1151.47,18,32,"cauc","yes","west","no"
1139.6,18,15,"cauc","yes","west","no"
411.52,16,21,"cauc","yes","west","no"
218.9,10,4,"cauc","yes","west","no"
491.46,8,54,"cauc","yes","west","yes"
663.03,12,9,"cauc","yes","west","no"
903.66,14,19,"cauc","yes","west","no"
1020.89,12,9,"cauc","yes","west","no"
712.25,12,37,"afam","yes","west","no"
332.38,16,1,"cauc","yes","west","no"
498.58,14,9,"cauc","yes","west","no"
474.83,16,2,"cauc","yes","west","no"
664.43,17,10,"cauc","yes","west","no"
295.22,11,3,"afam","yes","west","no"
914.06,18,38,"cauc","yes","west","no"
474.83,15,16,"cauc","yes","west","no"
464.41,18,1,"cauc","yes","west","no"
732.74,17,15,"cauc","yes","west","no"
598.29,18,16,"cauc","yes","west","no"
508.64,18,9,"cauc","yes","west","no"
456.79,12,50,"cauc","yes","west","no"
296.3,13,1,"cauc","yes","west","no"
1424.5,12,30,"cauc","yes","west","no"
296.3,16,0,"cauc","yes","west","no"
111.11,12,0,"cauc","yes","west","yes"
1661.92,18,28,"cauc","yes","west","no"
205.76,13,1,"cauc","yes","west","yes"
705.47,16,5,"cauc","yes","west","no"
154.32,17,8,"cauc","yes","west","no"
1187.08,17,11,"cauc","yes","west","no"
1044.63,16,14,"cauc","yes","west","no"
1187.08,17,32,"cauc","yes","west","no"
641.03,16,1,"cauc","yes","west","no"
997.15,12,15,"cauc","yes","west","no"
830.96,16,36,"cauc","yes","west","no"
1305.79,16,17,"cauc","yes","west","no"
498.58,12,44,"cauc","yes","west","yes"
1187.08,12,44,"cauc","yes","west","no"
187.56,16,2,"cauc","yes","west","yes"
730.66,15,3,"cauc","yes","west","no"
973.41,16,34,"cauc","yes","west","no"
807.22,16,3,"cauc","yes","west","no"
411.52,18,11,"cauc","yes","west","no"
925.93,12,46,"cauc","yes","west","no"
308.64,12,44,"cauc","yes","west","yes"
118.71,18,26,"cauc","yes","west","no"
424.98,15,37,"cauc","yes","west","yes"
807.22,12,9,"cauc","yes","west","no"
357.02,12,5,"cauc","yes","west","no"
774.53,12,8,"cauc","yes","west","no"
925.93,12,18,"cauc","yes","west","no"
1374.86,12,23,"cauc","yes","west","no"
202.82,12,1,"cauc","yes","west","no"
893.38,12,28,"cauc","yes","west","no"
680.27,12,16,"cauc","yes","west","no"
1899.34,18,26,"cauc","yes","west","no"
641.03,16,1,"cauc","yes","west","no"
759.73,16,25,"cauc","yes","west","no"
1424.5,16,32,"cauc","yes","west","no"
522.32,15,42,"cauc","yes","west","no"
1661.92,16,24,"cauc","yes","west","no"
1187.08,15,35,"cauc","yes","west","no"
1362.14,17,4,"cauc","yes","west","no"
555.56,17,3,"cauc","yes","west","no"
712.25,16,28,"cauc","yes","west","no"
296.3,12,10,"cauc","yes","west","no"
123.46,15,1,"cauc","yes","west","yes"
583.33,12,17,"cauc","yes","west","no"
696.84,18,12,"cauc","yes","west","no"
474.83,12,33,"cauc","yes","west","no"
759.73,13,29,"cauc","yes","west","no"
1424.5,17,22,"cauc","yes","west","no"
1139.6,16,7,"cauc","yes","west","no"
926.73,18,12,"cauc","yes","west","no"
518.95,6,25,"cauc","yes","west","no"
197.53,6,15,"cauc","yes","west","no"
161.44,11,8,"cauc","yes","west","no"
830.96,11,23,"cauc","yes","west","no"
1543.21,18,29,"cauc","yes","west","no"
522.32,15,4,"cauc","yes","west","yes"
547.96,14,17,"cauc","yes","west","no"
356.13,16,9,"cauc","yes","west","no"
854.7,14,16,"cauc","yes","west","no"
1498.1,17,21,"cauc","yes","west","no"
52.91,14,-1,"cauc","yes","west","yes"
1234.57,12,26,"cauc","yes","west","no"
1115.86,13,11,"cauc","yes","west","no"
1139.6,12,20,"cauc","yes","west","no"
569.8,17,4,"cauc","yes","west","no"
557.93,16,9,"cauc","yes","west","no"
838.08,14,8,"cauc","yes","west","no"
949.67,18,26,"cauc","yes","west","no"
1424.5,15,40,"cauc","yes","west","no"
237.42,5,32,"cauc","yes","west","no"
123.46,12,43,"cauc","yes","west","no"
246.91,12,33,"cauc","yes","west","no"
522.32,12,4,"cauc","yes","west","no"
759.73,14,15,"cauc","yes","west","no"
641.03,16,9,"cauc","yes","west","no"
878.44,18,2,"cauc","yes","west","no"
403.61,14,4,"cauc","yes","west","no"
807.22,14,13,"cauc","yes","west","no"
451.09,12,7,"cauc","yes","west","no"
593.54,12,13,"cauc","yes","west","no"
522.32,12,14,"cauc","yes","west","no"
261.16,11,5,"cauc","yes","west","no"
2374.15,14,21,"afam","yes","west","no"
1543.21,12,38,"cauc","yes","west","no"
352.73,12,10,"cauc","yes","west","no"
1187.08,18,22,"cauc","yes","west","no"
679.01,13,6,"cauc","yes","west","no"
546.06,16,8,"cauc","yes","west","no"
334.36,16,9,"cauc","yes","west","yes"
925.93,18,4,"cauc","yes","west","no"
1353.28,16,29,"cauc","yes","west","no"
1424.5,13,19,"cauc","yes","west","no"
1899.34,18,18,"cauc","yes","west","no"
664.77,12,17,"cauc","yes","west","no"
854.7,13,31,"cauc","yes","west","no"
830.96,12,49,"cauc","yes","west","no"
841.75,6,40,"cauc","yes","west","no"
997.15,16,12,"cauc","yes","west","no"
96.19,12,0,"cauc","yes","west","no"
498.58,12,40,"cauc","yes","west","no"
1139.6,18,21,"cauc","yes","west","no"
446.8,16,13,"cauc","yes","west","no"
1098.77,17,6,"cauc","yes","west","no"
1092.12,17,4,"cauc","yes","west","no"
807.22,16,4,"cauc","yes","west","no"
712.25,12,14,"cauc","yes","west","no"
451.09,13,4,"cauc","yes","west","no"
158.28,13,0,"cauc","yes","west","no"
448.2,6,16,"cauc","yes","west","no"
971.04,18,12,"cauc","yes","west","no"
322.22,14,11,"cauc","yes","west","no"
593.54,11,23,"cauc","yes","west","no"
790.12,12,22,"cauc","yes","west","no"
430.89,11,5,"cauc","yes","west","no"
271.12,14,7,"cauc","yes","west","no"
1210.83,16,22,"afam","yes","west","no"
688.51,14,15,"cauc","yes","west","no"
688.51,14,6,"cauc","yes","west","no"
641.98,16,18,"cauc","yes","west","no"
356.13,11,14,"cauc","yes","west","no"
1661.92,18,11,"cauc","yes","west","no"
1780.63,16,36,"cauc","yes","west","no"
1543.21,18,30,"cauc","yes","west","no"
313.39,15,6,"cauc","yes","west","no"
427.35,15,7,"afam","yes","west","no"
308.64,12,1,"cauc","yes","west","no"
856.94,16,40,"cauc","yes","west","no"
1187.08,12,15,"cauc","yes","west","no"
474.83,12,15,"cauc","yes","west","no"
773.1,14,6,"cauc","yes","west","no"
